BFI,BASIN,SITENUM,YEAR,LAT,LONG,PRECIP_MM,TEMP_C,AREA_KM2,SLOPE_DEGREES,ELEVATION_MASL,ET_MM,SOIL_A_PERCENT,SOIL_B_PERCENT,SOIL_C_PERCENT,SOIL_D_PERCENT,SOIL_A_D_PERCENT,SOIL_B_D_PERCENT,SOIL_C_D_PERCENT,LC_UNCLASSIFIED_PERCENT,LC_OPEN_WATER_PERCENT,LC_DEVELOPED_OPEN_SPACE_PERCENT,LC_DEVELOPED_LOW_INTENSITY_PERCENT,LC_DEVELOPED_MEDIUM_INTENSITY_PERCENT,LC_DEVELOPED_HIGH_INTENSITY_PERCENT,LC_BARREN_LAND_PERCENT,LC_DECIDUOUS_FOREST_PERCENT,LC_EVERGREEN_FOREST_PERCENT,LC_MIXED_FOREST_PERCENT,LC_SHRUB_PERCENT,LC_HERBACEOUS_PERCENT,LC_HAY_PASTURE_PERCENT,LC_CULTIVATED_CROPS_PERCENT,LC_WOODY_WETLANDS_PERCENT,LC_EMERGENT_HERBACEOUS_WETLANDS_PERCENT,KARST_PERCENT,IGNEOUS_INTRUSIVE_PERCENT,SEDIMENTARY_CLASTIC_PERCENT,METAMORPHIC_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,METAMORPHIC_SCHIST_PERCENT,SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_VOLCANIC_PERCENT,METAMORPHIC_UNDIFFERENTIATED_PERCENT,UNCONSOLIDATED_UNDIFFERENTIATED_PERCENT,IGNEOUS_UNDIFFERENTIATED_PERCENT,METAMORPHIC_GNEISS_PERCENT,METAMORPHIC_VOLCANIC_PERCENT,METAMORPHIC_SEDIMENTARY_CLASTIC_PERCENT,ASPECT_FLAT_PERCENT,ASPECT_NORTH_PERCENT,ASPECT_SOUTH_PERCENT
0.53,SALT RIVER,9498503,1996,33.79726985,-110.9603953,37.86076736,13.268136,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.275,SALT RIVER,9498502,1995,33.4878297,-110.9953942,43.06286621,12.8907595,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.253,SALT RIVER,9498503,1988,33.79726985,-110.9603953,48.7976532,12.2611637,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.243,SALT RIVER,9498502,1997,33.4878297,-110.9953942,44.65258408,12.5721312,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.308,SALT RIVER,9498502,1998,33.4878297,-110.9953942,47.39417267,12.1542969,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.739,SALT RIVER,9498502,1999,33.4878297,-110.9953942,36.9124527,13.056777,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.698,SALT RIVER,9498502,1996,33.4878297,-110.9953942,37.86076736,13.268136,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.469,SALT RIVER,9498502,2001,33.4878297,-110.9953942,42.27256775,12.9015751,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.29,SALT RIVER,9498503,1989,33.79726985,-110.9603953,31.71124458,12.8030253,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.163,SALT RIVER,9498503,1990,33.79726985,-110.9603953,52.14054489,11.9886112,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.344,SALT RIVER,9498502,2000,33.4878297,-110.9953942,42.96166229,13.3513918,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.148,SALT RIVER,9498502,2005,33.4878297,-110.9953942,46.80745316,13.3998604,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.633,SALT RIVER,9498502,2006,33.4878297,-110.9953942,37.28585052,13.1234045,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.158,SALT RIVER,9498501,2020,33.41866469,-111.0095609,24.13774681,14.0529814,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.175,SALT RIVER,9498502,2008,33.4878297,-110.9953942,55.46576691,12.6537561,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.577,SALT RIVER,9498500,2015,33.6194949,-110.9215037,49.99832153,13.2708721,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.539,SALT RIVER,9498500,2016,33.6194949,-110.9215037,40.53365326,13.4521322,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.576,SALT RIVER,9498500,2017,33.6194949,-110.9215037,32.25991821,14.0993395,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.319,SALT RIVER,9498502,2013,33.4878297,-110.9953942,43.78971481,12.5009527,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.209,SALT RIVER,9498502,2020,33.4878297,-110.9953942,24.13774681,14.0529814,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.285,SALT RIVER,9498503,1986,33.79726985,-110.9603953,53.16616058,12.5338879,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.851,SALT RIVER,9498502,2002,33.4878297,-110.9953942,28.76623726,13.1481142,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.254,SALT RIVER,9498502,2003,33.4878297,-110.9953942,41.58925247,13.6991768,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.296,SALT RIVER,9498502,2004,33.4878297,-110.9953942,42.03811264,12.6704912,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.149,SALT RIVER,9498503,1991,33.79726985,-110.9603953,54.54065323,11.8362026,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.378,SALT RIVER,9498503,1992,33.79726985,-110.9603953,69.6027832,11.8177004,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.123,SALT RIVER,9498502,2007,33.4878297,-110.9953942,44.00743484,13.2808209,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.467,SALT RIVER,9489700,1969,33.6672744,-109.8467605,43.60745239,12.0454731,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.574,SALT RIVER,9489700,1970,33.6672744,-109.8467605,38.22596359,11.7380219,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.448,SALT RIVER,9489700,1971,33.6672744,-109.8467605,43.72807312,11.5288525,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.476,SALT RIVER,9498503,1998,33.79726985,-110.9603953,47.39417267,12.1542969,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.478,SALT RIVER,9495000,1978,34.1778208,-110.0162198,79.96982574,12.1984444,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.635,SALT RIVER,9495000,1979,34.1778208,-110.0162198,49.1004982,11.6439018,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.415,SALT RIVER,9495000,1980,34.1778208,-110.0162198,59.6235466,12.3194943,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.34,SALT RIVER,9495000,1981,34.1778208,-110.0162198,42.53822708,12.9567432,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.268,SALT RIVER,9495000,1982,34.1778208,-110.0162198,62.789608,11.7614908,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.277,SALT RIVER,9496500,1954,33.9858809,-110.2809417,45.26991272,12.905139,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.465,SALT RIVER,9496500,1955,33.9858809,-110.2809417,41.79528809,11.5412922,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.747,SALT RIVER,9495000,1985,34.1778208,-110.0162198,53.15684509,12.0461731,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.333,SALT RIVER,9496500,1957,33.9858809,-110.2809417,54.09913635,12.1606846,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.393,SALT RIVER,9496500,1958,33.9858809,-110.2809417,51.93549347,12.4391584,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.115,SALT RIVER,9496500,1959,33.9858809,-110.2809417,50.53238678,12.4515944,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.352,SALT RIVER,9496500,1960,33.9858809,-110.2809417,34.88187027,11.9437056,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.416,SALT RIVER,9496500,1968,33.9858809,-110.2809417,41.32899094,11.4496594,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.437,SALT RIVER,9496500,1969,33.9858809,-110.2809417,43.60745239,12.0454731,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.576,SALT RIVER,9496500,1970,33.9858809,-110.2809417,38.22596359,11.7380219,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.456,SALT RIVER,9490500,1962,33.71282949,-110.2117674,39.12594223,12.1739759,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.458,SALT RIVER,9490500,1963,33.71282949,-110.2117674,43.81551743,12.2751427,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.454,SALT RIVER,9490500,1964,33.71282949,-110.2117674,39.46264267,11.1155233,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.391,SALT RIVER,9490500,1965,33.71282949,-110.2117674,68.11042023,11.472312,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
0.455,SALT RIVER,9490500,1966,33.71282949,-110.2117674,36.38933182,12.0776501,19689.44925,13.1515093,1738.875244,241.6929779,0.0136442,0.2035359,0.3344043,0.3053096,0,0.000294,0,0,0.0044,0.0032,0.001,4.00E-04,1.00E-04,0.0018,0.0014,0.3284,1.00E-04,0.304,0.0415,0,0,9.00E-04,0.0014,0.3667,0.1108,0.1609,0.0976,0.0083,0,0.2136,0.3635,0.0084,0.0233,0,0,0.0065,0.0031,0.0036,0.3219,0.3631
