KEY,LAT,LONG,BFI,BFI_log,HUC8,YEAR,PRECIP_MM,TEMP_C,AREA_KM2,SLOPE_DEGREES,ELEVATION_FT,ET_MM,SOIL_A_PERCENT,SOIL_B_PERCENT,SOIL_C_PERCENT,SOIL_D_PERCENT,SOIL_A_D_PERCENT,SOIL_B_D_PERCENT,SOIL_C_D_PERCENT,LC_UNCLASSIFIED_PERCENT,LC_OPEN_WATER_PERCENT,LC_DEVELOPED_OPEN_SPACE_PERCENT,LC_DEVELOPED_LOW_INTENSITY_PERCENT,LC_DEVELOPED_MEDIUM_INTENSITY_PERCENT,LC_DEVELOPED_HIGH_INTENSITY_PERCENT,LC_BARREN_LAND_PERCENT,LC_DECIDUOUS_FOREST_PERCENT,LC_EVERGREEN_FOREST_PERCENT,LC_MIXED_FOREST_PERCENT,LC_SHRUB_PERCENT,LC_HERBACEOUS_PERCENT,LC_HAY_PASTURE_PERCENT,LC_CULTIVATED_CROPS_PERCENT,LC_WOODY_WETLANDS_PERCENT,LC_EMERGENT_HERBACEOUS_WETLANDS_PERCENT,KARST_PERCENT,IGNEOUS_INTRUSIVE_PERCENT,SEDIMENTARY_CLASTIC_PERCENT,METAMORPHIC_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,METAMORPHIC_SCHIST_PERCENT,SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_VOLCANIC_PERCENT,METAMORPHIC_UNDIFFERENTIATED_PERCENT,UNCONSOLIDATED_UNDIFFERENTIATED_PERCENT,IGNEOUS_UNDIFFERENTIATED_PERCENT,METAMORPHIC_GNEISS_PERCENT,METAMORPHIC_VOLCANIC_PERCENT,METAMORPHIC_SEDIMENTARY_CLASTIC_PERCENT,ASPECT_FLAT_PERCENT,ASPECT_NORTH_PERCENT,ASPECT_SOUTH_PERCENT,Predicted_BFI,Recharge_mm
9505200_2013,34.67474409,-111.672094,0.36,-0.575364145,15060202,2013,514.88,12.5211,6496.465,8.4197,4033.217,479.6384,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.38,13.391808
9505200_2014,34.67474409,-111.672094,0.641,0.579707068,15060202,2014,425.09,13.6932,6496.465,8.4197,4033.217,392.5388,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.667,21.7116504
9505200_2015,34.67474409,-111.672094,0.438,-0.24928294,15060202,2015,554.45,13.4149,6496.465,8.4197,4033.217,625.2021,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.388,0
9503700_1981,34.89502016,-112.3429468,0.902,2.219647041,15060202,1981,511.43,13.0223,6496.465,8.4197,4138.504,514.6465,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.803,0
9503700_1982,34.89502016,-112.3429468,0.748,1.08797389,15060202,1982,718,11.5125,6496.465,8.4197,4138.504,535.7145,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.564,102.809022
9503700_1983,34.89502016,-112.3429468,0.3,-0.84729786,15060202,1983,751.69,11.8884,6496.465,8.4197,4138.504,635.9916,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.603,69.7661352
9503700_1984,34.89502016,-112.3429468,0.712,0.905117431,15060202,1984,509.36,12.08,6496.465,8.4197,4138.504,460.963,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.816,39.491952
9503700_1985,34.89502016,-112.3429468,0.803,1.405150985,15060202,1985,529.46,12.1421,6496.465,8.4197,4138.504,512.1354,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.851,14.7432346
9503700_1986,34.89502016,-112.3429468,0.923,2.483823813,15060202,1986,553.04,12.3492,6496.465,8.4197,4138.504,547.5057,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.634,3.5087462
9505800_2005,34.53863606,-111.6940356,0.261,-1.040777514,15060203,2005,535.98,16.5878,5093.636,13.2575,3652.071,391.2061,0.0166,0.4926,0.3654,0.5012,0,0,0,0,0.0036,0.0117,0.0065,0.0032,5.00E-04,7.00E-04,0,0.2664,2.00E-04,0.6655,0.0329,5.00E-04,0.002,0.0055,0.001,0.1925,0.1944,0.1777,0,7.00E-04,0,0.1613,0.3323,0.0319,0.0666,0,0,0.0185,0.0165,0.0016,0.4525,0.5459,0.489,70.7944371
9505800_2006,34.53863606,-111.6940356,0.888,2.070472872,15060203,2006,295.61,16.6145,5093.636,13.2575,3652.071,382.5816,0.0166,0.4926,0.3654,0.5012,0,0,0,0,0.0036,0.0117,0.0065,0.0032,5.00E-04,7.00E-04,0,0.2664,2.00E-04,0.6655,0.0329,5.00E-04,0.002,0.0055,0.001,0.1925,0.1944,0.1777,0,7.00E-04,0,0.1613,0.3323,0.0319,0.0666,0,0,0.0185,0.0165,0.0016,0.4525,0.5459,0.718,0
9505800_2007,34.53863606,-111.6940356,0.696,0.828321959,15060203,2007,410.56,16.9352,5093.636,13.2575,3652.071,392.3343,0.0166,0.4926,0.3654,0.5012,0,0,0,0,0.0036,0.0117,0.0065,0.0032,5.00E-04,7.00E-04,0,0.2664,2.00E-04,0.6655,0.0329,5.00E-04,0.002,0.0055,0.001,0.1925,0.1944,0.1777,0,7.00E-04,0,0.1613,0.3323,0.0319,0.0666,0,0,0.0185,0.0165,0.0016,0.4525,0.5459,0.677,12.3387989
9505800_2008,34.53863606,-111.6940356,0.359,-0.579707068,15060203,2008,519.22,16.2906,5093.636,13.2575,3652.071,515.8647,0.0166,0.4926,0.3654,0.5012,0,0,0,0,0.0036,0.0117,0.0065,0.0032,5.00E-04,7.00E-04,0,0.2664,2.00E-04,0.6655,0.0329,5.00E-04,0.002,0.0055,0.001,0.1925,0.1944,0.1777,0,7.00E-04,0,0.1613,0.3323,0.0319,0.0666,0,0,0.0185,0.0165,0.0016,0.4525,0.5459,0.414,1.3890942
9505800_2009,34.53863606,-111.6940356,0.501,0.004000005,15060203,2009,286.76,16.6421,5093.636,13.2575,3652.071,361.0854,0.0166,0.4926,0.3654,0.5012,0,0,0,0,0.0036,0.0117,0.0065,0.0032,5.00E-04,7.00E-04,0,0.2664,2.00E-04,0.6655,0.0329,5.00E-04,0.002,0.0055,0.001,0.1925,0.1944,0.1777,0,7.00E-04,0,0.1613,0.3323,0.0319,0.0666,0,0,0.0185,0.0165,0.0016,0.4525,0.5459,0.666,0
9505800_2010,34.53863606,-111.6940356,0.462,-0.152293669,15060203,2010,623.05,16.1054,5093.636,13.2575,3652.071,514.6455,0.0166,0.4926,0.3654,0.5012,0,0,0,0,0.0036,0.0117,0.0065,0.0032,5.00E-04,7.00E-04,0,0.2664,2.00E-04,0.6655,0.0329,5.00E-04,0.002,0.0055,0.001,0.1925,0.1944,0.1777,0,7.00E-04,0,0.1613,0.3323,0.0319,0.0666,0,0,0.0185,0.0165,0.0016,0.4525,0.5459,0.386,41.844137
9505800_2011,34.53863606,-111.6940356,0.602,0.41380544,15060203,2011,376.57,16.1717,5093.636,13.2575,3652.071,407.9962,0.0166,0.4926,0.3654,0.5012,0,0,0,0,0.0036,0.0117,0.0065,0.0032,5.00E-04,7.00E-04,0,0.2664,2.00E-04,0.6655,0.0329,5.00E-04,0.002,0.0055,0.001,0.1925,0.1944,0.1777,0,7.00E-04,0,0.1613,0.3323,0.0319,0.0666,0,0,0.0185,0.0165,0.0016,0.4525,0.5459,0.652,0
9505800_2012,34.53863606,-111.6940356,0.794,1.349207292,15060203,2012,352.63,17.1667,5093.636,13.2575,3652.071,390.9448,0.0166,0.4926,0.3654,0.5012,0,0,0,0,0.0036,0.0117,0.0065,0.0032,5.00E-04,7.00E-04,0,0.2664,2.00E-04,0.6655,0.0329,5.00E-04,0.002,0.0055,0.001,0.1925,0.1944,0.1777,0,7.00E-04,0,0.1613,0.3323,0.0319,0.0666,0,0,0.0185,0.0165,0.0016,0.4525,0.5459,0.774,0
9505800_2013,34.53863606,-111.6940356,0.5,0,15060203,2013,487.5,16.1242,5093.636,13.2575,3652.071,501.6067,0.0166,0.4926,0.3654,0.5012,0,0,0,0,0.0036,0.0117,0.0065,0.0032,5.00E-04,7.00E-04,0,0.2664,2.00E-04,0.6655,0.0329,5.00E-04,0.002,0.0055,0.001,0.1925,0.1944,0.1777,0,7.00E-04,0,0.1613,0.3323,0.0319,0.0666,0,0,0.0185,0.0165,0.0016,0.4525,0.5459,0.513,0
9505800_2014,34.53863606,-111.6940356,0.616,0.472604411,15060203,2014,400.34,17.1257,5093.636,13.2575,3652.071,409.1014,0.0166,0.4926,0.3654,0.5012,0,0,0,0,0.0036,0.0117,0.0065,0.0032,5.00E-04,7.00E-04,0,0.2664,2.00E-04,0.6655,0.0329,5.00E-04,0.002,0.0055,0.001,0.1925,0.1944,0.1777,0,7.00E-04,0,0.1613,0.3323,0.0319,0.0666,0,0,0.0185,0.0165,0.0016,0.4525,0.5459,0.787,0
9505800_2015,34.53863606,-111.6940356,0.453,-0.188556677,15060203,2015,488.39,16.9256,5093.636,13.2575,3652.071,612.0084,0.0166,0.4926,0.3654,0.5012,0,0,0,0,0.0036,0.0117,0.0065,0.0032,5.00E-04,7.00E-04,0,0.2664,2.00E-04,0.6655,0.0329,5.00E-04,0.002,0.0055,0.001,0.1925,0.1944,0.1777,0,7.00E-04,0,0.1613,0.3323,0.0319,0.0666,0,0,0.0185,0.0165,0.0016,0.4525,0.5459,0.589,0
9505800_2016,34.53863606,-111.6940356,0.651,0.62343772,15060203,2016,424.82,17.1966,5093.636,13.2575,3652.071,481.9161,0.0166,0.4926,0.3654,0.5012,0,0,0,0,0.0036,0.0117,0.0065,0.0032,5.00E-04,7.00E-04,0,0.2664,2.00E-04,0.6655,0.0329,5.00E-04,0.002,0.0055,0.001,0.1925,0.1944,0.1777,0,7.00E-04,0,0.1613,0.3323,0.0319,0.0666,0,0,0.0185,0.0165,0.0016,0.4525,0.5459,0.673,0
9505800_2017,34.53863606,-111.6940356,0.327,-0.721785159,15060203,2017,389.87,17.8,5093.636,13.2575,3652.071,328.71,0.0166,0.4926,0.3654,0.5012,0,0,0,0,0.0036,0.0117,0.0065,0.0032,5.00E-04,7.00E-04,0,0.2664,2.00E-04,0.6655,0.0329,5.00E-04,0.002,0.0055,0.001,0.1925,0.1944,0.1777,0,7.00E-04,0,0.1613,0.3323,0.0319,0.0666,0,0,0.0185,0.0165,0.0016,0.4525,0.5459,0.599,36.63484
9505800_2018,34.53863606,-111.6940356,0.886,2.050518502,15060203,2018,413.28,17.2157,5093.636,13.2575,3652.071,429.3199,0.0166,0.4926,0.3654,0.5012,0,0,0,0,0.0036,0.0117,0.0065,0.0032,5.00E-04,7.00E-04,0,0.2664,2.00E-04,0.6655,0.0329,5.00E-04,0.002,0.0055,0.001,0.1925,0.1944,0.1777,0,7.00E-04,0,0.1613,0.3323,0.0319,0.0666,0,0,0.0185,0.0165,0.0016,0.4525,0.5459,0.707,0
9505800_2019,34.53863606,-111.6940356,0.254,-1.077391333,15060203,2019,619.77,16.0892,5093.636,13.2575,3652.071,607.2369,0.0166,0.4926,0.3654,0.5012,0,0,0,0,0.0036,0.0117,0.0065,0.0032,5.00E-04,7.00E-04,0,0.2664,2.00E-04,0.6655,0.0329,5.00E-04,0.002,0.0055,0.001,0.1925,0.1944,0.1777,0,7.00E-04,0,0.1613,0.3323,0.0319,0.0666,0,0,0.0185,0.0165,0.0016,0.4525,0.5459,0.392,4.9129752
9505800_2020,34.53863606,-111.6940356,0.423,-0.310470087,15060203,2020,245.66,17.5963,5093.636,13.2575,3652.071,339.9713,0.0166,0.4926,0.3654,0.5012,0,0,0,0,0.0036,0.0117,0.0065,0.0032,5.00E-04,7.00E-04,0,0.2664,2.00E-04,0.6655,0.0329,5.00E-04,0.002,0.0055,0.001,0.1925,0.1944,0.1777,0,7.00E-04,0,0.1613,0.3323,0.0319,0.0666,0,0,0.0185,0.0165,0.0016,0.4525,0.5459,0.598,0
9505800_2021,34.53863606,-111.6940356,0.77,1.208311206,15060203,2021,503.36,16.994,5093.636,13.2575,3652.071,630.5952,0.0166,0.4926,0.3654,0.5012,0,0,0,0,0.0036,0.0117,0.0065,0.0032,5.00E-04,7.00E-04,0,0.2664,2.00E-04,0.6655,0.0329,5.00E-04,0.002,0.0055,0.001,0.1925,0.1944,0.1777,0,7.00E-04,0,0.1613,0.3323,0.0319,0.0666,0,0,0.0185,0.0165,0.0016,0.4525,0.5459,0.654,0
9505800_2022,34.53863606,-111.6940356,0.633,0.545108574,15060203,2022,395.17,16.8131,5093.636,13.2575,3652.071,449.0855,0.0166,0.4926,0.3654,0.5012,0,0,0,0,0.0036,0.0117,0.0065,0.0032,5.00E-04,7.00E-04,0,0.2664,2.00E-04,0.6655,0.0329,5.00E-04,0.002,0.0055,0.001,0.1925,0.1944,0.1777,0,7.00E-04,0,0.1613,0.3323,0.0319,0.0666,0,0,0.0185,0.0165,0.0016,0.4525,0.5459,0.757,0
9503700_2005,34.89502016,-112.3429468,0.206,-1.349207292,15060202,2005,574.91,12.7367,6496.465,8.4197,4138.504,427.2391,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.666,98.3488194
9503700_2006,34.89502016,-112.3429468,0.93,2.586689344,15060202,2006,359.95,12.7893,6496.465,8.4197,4138.504,386.4928,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.935,0
9503700_2007,34.89502016,-112.3429468,0.899,2.186162518,15060202,2007,403.04,13.1397,6496.465,8.4197,4138.504,387.7643,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.89,13.595373
9503700_2008,34.89502016,-112.3429468,0.758,1.141745659,15060202,2008,514.65,12.6357,6496.465,8.4197,4138.504,465.0993,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.8,39.64056
9503700_2009,34.89502016,-112.3429468,0.898,2.175197255,15060202,2009,298.32,12.9855,6496.465,8.4197,4138.504,331.6339,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.848,0
9503700_2010,34.89502016,-112.3429468,0.592,0.37223946,15060202,2010,641.14,12.4911,6496.465,8.4197,4138.504,504.0905,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.367,50.2971665
9503700_2011,34.89502016,-112.3429468,0.915,2.376272809,15060202,2011,393.92,12.4391,6496.465,8.4197,4138.504,403.6064,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.823,0
9504420_1991,34.86168418,-111.7618227,0.403,-0.392980551,15060202,1991,554.2,11.8349,6496.465,8.4197,4200.693,508.4767,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.396,18.1064268
9504420_1992,34.86168418,-111.7618227,0.363,-0.562366821,15060202,1992,738.23,11.9124,6496.465,8.4197,4200.693,575.6215,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.392,63.742532
9504420_1993,34.86168418,-111.7618227,0.267,-1.009897043,15060202,1993,697.66,12.0231,6496.465,8.4197,4200.693,439.4593,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.242,62.4845694
9504420_1994,34.86168418,-111.7618227,0.683,0.767593086,15060202,1994,449.3,12.2345,6496.465,8.4197,4200.693,434.6659,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.686,10.0389926
9504420_1995,34.86168418,-111.7618227,0.297,-0.861624753,15060202,1995,519.37,12.5656,6496.465,8.4197,4200.693,433.0972,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.401,34.5953928
9504420_1996,34.86168418,-111.7618227,0.881,2.001934133,15060202,1996,341.48,13.0377,6496.465,8.4197,4200.693,369.0795,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.798,0
9504420_1997,34.86168418,-111.7618227,0.568,0.27369583,15060202,1997,534.64,12.2443,6496.465,8.4197,4200.693,452.7943,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.503,41.1683871
9504420_1998,34.86168418,-111.7618227,0.461,-0.156317528,15060202,1998,628.62,11.3766,6496.465,8.4197,4200.693,548.2251,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.501,40.2778449
9504420_1999,34.86168418,-111.7618227,0.786,1.300980777,15060202,1999,431.46,12.405,6496.465,8.4197,4200.693,424.9862,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.71,4.596398
9505200_2016,34.67474409,-111.672094,0.412,-0.355703599,15060202,2016,525.41,13.5407,6496.465,8.4197,4033.217,442.7883,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.509,42.0544453
9505200_2017,34.67474409,-111.672094,0.277,-0.959391716,15060202,2017,414.58,14.1115,6496.465,8.4197,4033.217,330.7873,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.505,42.3153135
9505200_2018,34.67474409,-111.672094,0.917,2.402266864,15060202,2018,444.85,13.6861,6496.465,8.4197,4033.217,412.3879,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.551,17.8866171
9505200_2019,34.67474409,-111.672094,0.179,-1.523137304,15060202,2019,597.83,12.4742,6496.465,8.4197,4033.217,543.2073,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.282,15.4036014
9505200_2020,34.67474409,-111.672094,0.327,-0.721785159,15060202,2020,257.65,13.9375,6496.465,8.4197,4033.217,291.6888,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.559,0
9505200_2021,34.67474409,-111.672094,0.605,0.426342693,15060202,2021,543.5,13.5919,6496.465,8.4197,4033.217,548.7546,0.0164,0.726,0.2007,0.4715,0,0,1.00E-04,0,4.00E-04,0.0218,0.0127,0.0075,0.0017,9.00E-04,3.00E-04,0.4429,0,0.44,0.0674,2.00E-04,3.00E-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9.00E-04,0,0.2347,0.4953,5.00E-04,0.0512,0,0,0.0099,0.0015,4.00E-04,0.4588,0.5408,0.456,0
